Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-8-5,r2c2-5-8-4,r2c3-5-8-3,r2c4-5-8-2"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,127.3658,0,0,9,,
,127.3666,0,0,9,,
,127.3674,0,0,9,,
,127.3685,0,0,9,,
,127.3694,0,0,9,,
,127.3704,0,0,9,,
,127.3713,0,0,9,,
,127.3721,0,0,9,,
,127.373,0,0,9,,
,127.3738,0,0,9,,
,127.3747,0,0,9,,
,127.3755,0,0,9,,
,127.3763,0,0,9,,
,127.3772,0,0,9,,
,127.378,0,0,9,,
,127.3796,0,0,9,,
,127.3804,0,0,9,,
,127.3815,0,0,9,,
,127.3823,0,0,9,,
,127.3831,0,0,9,,
,127.3842,0,0,9,,
,127.3851,0,0,9,,
,127.3859,0,0,9,,
,127.3868,0,0,9,,
,127.3876,0,0,9,,
,127.3884,0,0,9,,
,127.3893,0,0,9,,
,127.3901,0,0,9,,
,127.3909,0,0,9,,
,127.3918,0,0,9,,
,127.3926,0,0,9,,
,127.3934,0,0,9,,
,127.3943,0,0,9,,
,127.3951,0,0,9,,
,127.396,0,0,9,,
,127.3968,0,0,9,,
,127.3976,0,0,9,,
,127.3985,0,0,9,,
,127.3993,0,0,9,,
,127.4002,0,0,9,,
,127.4013,0,0,9,,
,127.4021,0,0,9,,
,127.4037,0,0,9,,
,127.4047,0,0,9,,
,127.4057,0,0,9,r1c4,
,127.4067,0,0,9,r1c4,
,127.4077,0,0,9,r1c4,
,127.4122,0,0,9,r1c4,
,127.4163,0,0,9,r1c4,
,127.4204,0,0,9,r1c4,
,127.4248,0,0,9,r1c4,
,127.4298,0,0,9,r1c4,
,127.431,0,0,9,r1c4,
,127.4323,0,0,9,r1c4,
,127.4333,0,0,9,r1c4,
,127.4346,0,0,9,r1c4,
,127.4357,0,0,9,r1c4,
,127.4368,0,0,9,r1c4,
,127.4378,0,0,9,r1c4,
,127.4392,0,0,9,r1c4,
,127.4405,0,0,9,r1c4,
,127.4417,0,0,9,r1c4,
,127.4431,0,0,9,r1c4,
,127.4444,0,0,9,r1c4,
,127.4457,0,0,9,r1c4,
,127.4472,0,0,9,r1c4,
,127.4482,0,0,9,r1c4,
,127.4495,0,0,9,r1c4,
,127.4506,0,0,9,r1c4,
,127.4519,0,0,9,r1c4,
,127.4529,0,0,9,r1c4,
,127.4543,0,0,9,r1c4,
,127.4556,0,0,9,r1c4,
,127.4569,0,0,9,r1c4,
,127.4582,0,0,9,r1c4,
,127.4598,0,0,9,r1c4,
,127.4622,0,0,9,r1c4,
,127.4645,0,0,9,r1c4,
,127.4657,0,0,9,r1c4,
,127.4672,0,0,9,r1c4,
,127.4686,0,0,9,r1c4,
,127.4699,0,0,9,r1c4,
,127.4713,0,0,9,r1c4,
,127.4726,0,0,9,r1c4,
,127.4739,0,0,9,r1c4,
,127.4752,0,0,9,r1c4,
,127.4765,0,0,9,r1c4,
,127.4779,0,0,9,r1c4,
,127.4792,0,0,9,r1c4,
,127.4805,0,0,9,r1c4,
,127.4823,0,0,9,r1c4,
,127.4835,0,0,9,r1c4,
,127.4845,0,0,9,r1c4,
,127.4859,0,0,9,r1c4,
,127.4872,0,0,9,r1c4,
,127.4885,0,0,9,r1c4,
,127.4902,0,0,9,r1c4,
,127.4916,0,0,9,r1c4,
,127.4929,0,0,9,r1c4,
,127.4942,0,0,9,r1c4,
,127.4957,0,0,9,r1c4,
,127.4971,0,0,9,r1c4,
,127.4984,0,0,9,r1c4,
,127.4998,0,0,9,r1c4,
,127.5011,0,0,9,r1c4,
,127.5026,0,0,9,r1c4,
,127.504,0,0,9,r1c4,
,127.5055,0,0,9,r1c4,
,127.5068,0,0,9,r1c4,
,127.5083,0,0,9,r1c4,
,127.5096,0,0,9,r1c4,
,127.511,0,0,9,r1c4,
,127.5124,0,0,9,r1c4,
,127.5138,0,0,9,r1c4,
,127.5152,0,0,9,r1c4,
,127.5165,0,0,9,r1c4,
,127.5182,0,0,9,r1c4,
,127.5196,0,0,9,r1c4,
,127.5212,0,0,9,r1c4,
,127.5227,0,0,9,r1c4,
,127.5242,0,0,9,r1c4,
,127.5256,0,0,9,r1c4,
,127.5272,0,0,9,r1c4,
,127.5286,0,0,9,r1c4,
,127.5298,0,0,9,r1c4,
,127.5312,0,0,9,r1c4,
,127.5325,0,0,9,r1c4,
,127.5339,0,0,9,r1c4,
,127.5352,0,0,9,r1c4,
,127.5365,0,0,9,r1c4,
,127.5382,0,0,9,r1c4,
,127.5395,0,0,9,r1c4,
,127.5408,0,0,9,r1c4,
,127.5423,0,0,9,r1c4,
,127.5438,0,0,9,r1c4,
,127.5452,0,0,9,r1c4,
,127.5464,0,0,9,r1c4,
,127.5481,0,0,9,r1c4,
,127.5494,0,0,9,r1c4,
,127.5507,0,0,9,r1c4,
,127.5521,0,0,9,r1c4,
,127.5534,0,0,9,r1c4,
,127.5547,0,0,9,r1c4,
,127.5561,0,0,9,r1c4,
,127.5574,0,0,9,r1c4,
,127.5587,0,0,9,r1c4,
,127.5603,0,0,9,r1c4,
,127.5622,0,0,9,r1c4,
,127.5635,0,0,9,r1c4,
,127.5649,0,0,9,r1c4,
,127.5662,0,0,9,r1c4,
,127.5675,0,0,9,r1c4,
,127.5688,0,0,9,r1c4,
,127.5701,0,0,9,r1c4,
,127.5714,0,0,9,r1c4,
,127.5728,0,0,9,r1c4,
,127.5741,0,0,9,r1c4,
,127.5755,0,0,9,r1c4,
,127.5769,0,0,9,r1c4,
,127.5782,0,0,9,r1c4,
,127.5801,0,0,9,r1c4,
,127.5817,0,0,9,r1c4,
,127.5832,0,0,9,r1c4,
,127.5847,0,0,9,r1c4,
,127.5862,0,0,9,r1c4,
,127.5875,0,0,9,r1c4,
,127.5888,0,0,9,r1c4,
,127.5902,0,0,9,r1c4,
,127.5916,0,0,9,r1c4,
,127.5932,0,0,9,r1c4,
,127.5945,0,0,9,r1c4,
,127.5958,0,0,9,r1c4,
,127.5972,0,0,9,r1c4,
,127.5985,0,0,9,r1c4,
,127.5998,0,0,9,r1c4,
,127.6011,0,0,9,r1c4,
,127.6026,0,0,9,r1c4,
,127.6042,0,0,9,r1c4,
,127.6055,0,0,9,r1c4,
,127.6068,0,0,9,r1c4,
,127.6082,0,0,9,r1c4,
,127.6095,0,0,9,r1c4,
,127.6113,0,0,9,r1c4,
,127.6138,0,0,9,r1c4,
,127.6159,0,0,9,r1c4,
,127.6172,0,0,9,r1c4,
,127.6185,0,0,9,r1c4,
,127.6197,0,0,9,r1c4,
,127.6212,0,0,9,r1c4,
,127.6225,0,0,9,r1c4,
,127.624,0,0,9,r1c4,
,127.6253,0,0,9,r1c4,
,127.6266,0,0,9,r1c4,
,127.6282,0,0,9,r1c4,
,127.6297,0,0,9,r1c4,
,127.6311,0,0,9,r1c4,
,127.6324,0,0,9,r1c4,
,127.6337,0,0,9,r1c4,
,127.6352,0,0,9,r1c4,
,127.6366,0,0,9,r1c4,
,127.6375,0,0,9,r1c4,
,127.6392,0,0,9,r1c4,
,127.6402,0,0,9,r1c4,
,127.6417,0,0,9,r1c4,
,127.643,0,0,9,r1c4,
,127.6443,0,0,9,r1c4,
,127.6456,0,0,9,r1c4,
,127.647,0,0,9,r1c4,
,127.6484,0,0,9,r1c4,
,127.6499,0,0,9,r1c4,
,127.6512,0,0,9,r1c4,
,127.6525,0,0,9,r1c4,
,127.6538,0,0,9,r1c4,
,127.6552,0,0,9,r1c4,
,127.6565,0,0,9,r1c4,
,127.6579,0,0,9,r1c4,
,127.6592,0,0,9,r1c4,
,127.6603,0,0,9,r1c4,
,127.6618,0,0,9,r1c4,
,127.6633,0,0,9,r1c4,
,127.6646,0,0,9,r1c4,
,127.6658,0,0,9,r1c4,
,127.6667,0,0,9,r1c4,
,127.6682,0,0,9,r1c4,
,127.6695,0,0,9,r1c4,
,127.6711,0,0,9,r1c4,
,127.6725,0,0,9,r1c4,
,127.6739,0,0,9,r1c4,
,127.6752,0,0,9,r1c4,
,127.6765,0,0,9,r1c4,
,127.6783,0,0,9,r1c4,
,127.6796,0,0,9,r1c4,
,127.6806,0,0,9,r1c4,
,127.6821,0,0,9,r1c4,
,127.6832,0,0,9,r1c4,
,127.6845,0,0,9,r1c4,
,127.6859,0,0,9,r1c4,
,127.6873,0,0,9,r1c4,
,127.6886,0,0,9,r1c4,
,127.6899,0,0,9,r1c4,
,127.6912,0,0,9,r1c4,
,127.6925,0,0,9,r1c4,
,127.6938,0,0,9,r1c4,
,127.6952,0,0,9,r1c4,
,127.6964,0,0,9,r1c4,
,127.6982,0,0,9,r1c4,
,127.6995,0,0,9,r1c4,
,127.7006,0,0,9,r1c4,
,127.7021,0,0,9,r1c4,
,127.7035,0,0,9,r1c4,
,127.7049,0,0,9,r1c4,
,127.7062,0,0,9,r1c4,
,127.7072,0,0,9,r1c4,
,127.7085,0,0,9,r1c4,
,127.7098,0,0,9,r1c4,
,127.7112,0,0,9,r1c4,
,127.7122,0,0,9,r1c4,
,127.7136,0,0,9,r1c4,
,127.7149,0,0,9,r1c4,
,127.7162,0,0,9,r1c4,
,127.7175,0,0,9,r1c4,
,127.7189,0,0,9,r1c4,
,127.7202,0,0,9,r1c4,
,127.7217,0,0,9,r1c4,
,127.7227,0,0,9,r1c4,
,127.7242,0,0,9,r1c4,
,127.7256,0,0,9,r1c4,
,127.7271,0,0,9,r1c4,
,127.7284,0,0,9,r1c4,
,127.7297,0,0,9,r1c4,
,127.7312,0,0,9,r1c4,
,127.7325,0,0,9,r1c4,
,127.7339,0,0,9,r1c4,
,127.7352,0,0,9,r1c4,
,127.7366,0,0,9,r1c4,
,127.7376,0,0,9,r1c4,
,127.7389,0,0,9,r1c4,
,127.7402,0,0,9,r1c4,
,127.7417,0,0,9,r1c4,
,127.7431,0,0,9,r1c4,
,127.7444,0,0,9,r1c4,
,127.7457,0,0,9,r1c4,
,127.7473,0,0,9,r1c4,
,127.7484,0,0,9,r1c4,
,127.7496,0,0,9,r1c4,
,127.7512,0,0,9,r1c4,
,127.7522,0,0,9,r1c4,
,127.7536,0,0,9,r1c4,
,127.7546,0,0,9,r1c4,
,127.7559,0,0,9,r1c4,
,127.7569,0,0,9,r1c4,
,127.7582,0,0,9,r1c4,
,127.7593,0,0,9,r1c4,
,127.7606,0,0,9,r1c4,
,127.7622,0,0,9,r1c4,
,127.7645,0,0,9,r1c4,
,127.7665,0,0,9,r1c4,
,127.768,0,0,9,r1c4,
,127.7692,0,0,9,r1c4,
,127.7705,0,0,9,r1c4,
,127.7718,0,0,9,r1c4,
,127.7731,0,0,9,r1c4,
,127.7745,0,0,9,r1c4,
,127.7757,0,0,9,r1c4,
,127.7771,0,0,9,r1c4,
,127.7785,0,0,9,r1c4,
,127.7805,0,0,9,r1c4,
,127.7822,0,0,9,r1c4,
,127.7837,0,0,9,r1c4,
,127.7852,0,0,9,r1c4,
,127.7862,0,0,9,r1c4,
,127.7873,0,0,9,r1c4,
,127.7886,0,0,9,r1c4,
,127.7897,0,0,9,r1c4,
,127.791,0,0,9,r1c4,
,127.7924,0,0,9,r1c4,
,127.7937,0,0,9,r1c4,
,127.7951,0,0,9,r1c4,
,127.7964,0,0,9,r1c4,
,127.7975,0,0,9,r1c4,
,127.799,0,0,9,r1c4,
,127.8004,0,0,9,r1c4,
,127.8017,0,0,9,r1c4,
,127.8031,0,0,9,r1c4,
,127.8044,0,0,9,r1c4,
,127.8058,0,0,9,r1c4,
,127.807,0,0,9,r1c4,
,127.8083,0,0,9,r1c4,
,127.8093,0,0,9,r1c4,
,127.8107,0,0,9,r1c4,
,127.8117,0,0,9,r1c4,
,127.8131,0,0,9,r1c4,
,127.8144,0,0,9,r1c4,
,127.8157,0,0,9,r1c4,
,127.8173,0,0,9,r1c4,
,127.8186,0,0,9,r1c4,
,127.8199,0,0,9,r1c4,
,127.8213,0,0,9,r1c4,
,127.8229,0,0,9,r1c4,
,127.8242,0,0,9,r1c4,
,127.8252,0,0,9,r1c4,
,127.8265,0,0,9,r1c4,
,127.8275,0,0,9,r1c4,
,127.8285,0,0,9,r1c4,
,127.8296,0,0,9,r1c4,
,127.8314,0,0,9,r1c4,
,127.8326,0,0,9,r1c4,
,127.8342,0,0,9,r1c4,
,127.8355,0,0,9,r1c4,
,127.8365,0,0,9,r1c4,
,127.8378,0,0,9,r1c4,
,127.8392,0,0,9,r1c4,
,127.8402,0,0,9,r1c4,
,127.8414,0,0,9,r1c4,
,127.8427,0,0,9,r1c4,
,127.8442,0,0,9,r1c4,
,127.8455,0,0,9,r1c4,
,127.8471,0,0,9,r1c4,
,127.8483,0,0,9,r1c4,
,127.8496,0,0,9,r1c4,
,127.8511,0,0,9,r1c4,
,127.8523,0,0,9,r1c4,
,127.8536,0,0,9,r1c4,
,127.8547,0,0,9,r1c4,
,127.8563,0,0,9,r1c4,
,127.8576,0,0,9,r1c4,
,127.8586,0,0,9,r1c4,
,127.8596,0,0,9,r1c4,
,127.8612,0,0,9,r1c4,
,127.8624,0,0,9,r1c4,
,127.8637,0,0,9,r1c4,
,127.8648,0,0,9,r1c4,
,127.8662,0,0,9,r1c4,
,127.8672,0,0,9,r1c4,
,127.8684,0,0,9,r1c4,
,127.8697,0,0,9,r1c4,
,127.8708,0,0,9,r1c4,
,127.8721,0,0,9,r1c4,
,127.8734,0,0,9,r1c4,
,127.8749,0,0,9,r1c4,
,127.8759,0,0,9,r1c4,
,127.8772,0,0,9,r1c4,
,127.8786,0,0,9,r1c4,
,127.8797,0,0,9,r1c4,
,127.881,0,0,9,r1c4,
,127.8825,0,0,9,r1c4,
,127.8837,0,0,9,r1c4,
,127.8848,0,0,9,r1c4,
,127.8861,0,0,9,r1c4,
,127.8875,0,0,9,r1c4,
,127.8885,0,0,9,r1c4,
,127.8895,0,0,9,r1c4,
,127.8905,0,0,9,r1c4,
,127.8918,0,0,9,r1c4,
,127.8933,0,0,9,r1c4,
,127.8943,0,0,9,r1c4,
,127.8954,0,0,9,r1c4,
,127.8964,0,0,9,r1c4,
,127.8976,0,0,9,r1c4,
,127.8986,0,0,9,r1c4,
,127.8999,0,0,9,r1c4,
,127.901,0,0,9,r1c4,
,127.9022,0,0,9,r1c4,
,127.9034,0,0,9,r1c4,
,127.9044,0,0,9,r1c4,
,127.9054,0,0,9,r1c4,
,127.9067,0,0,9,r1c4,
,127.9077,0,0,9,r1c4,
,127.9088,0,0,9,r1c4,
,127.9101,0,0,9,r1c4,
,127.9111,0,0,9,r1c4,
,127.9124,0,0,9,r1c4,
,127.9141,0,0,9,r1c4,
,127.9158,0,0,9,r1c4,
,127.9172,0,0,9,r1c4,
,127.9182,0,0,9,r1c4,
,127.9192,0,0,9,r1c4,
,127.9202,0,0,9,r1c4,
,127.9217,0,0,9,r1c4,
,127.9227,0,0,9,r1c4,
,127.9237,0,0,9,r1c4,
,127.9248,0,0,9,r1c4,
,127.9258,0,0,9,r1c4,
,127.927,0,0,9,r1c4,
,127.928,0,0,9,r1c4,
,127.9289,0,0,9,r1c4,
,127.9299,0,0,9,r1c4,
,127.9309,0,0,9,r1c4,
,127.9319,0,0,9,r1c4,
,127.9329,0,0,9,r1c4,
,127.9339,0,0,9,r1c4,
,127.9349,0,0,9,r1c4,
,127.9359,0,0,9,r1c4,
,127.9368,0,0,9,r1c4,
,127.9378,0,0,9,r1c4,
,127.9388,0,0,9,r1c4,
,127.9398,0,0,9,r1c4,
,127.9408,0,0,9,r1c4,
,127.9419,0,0,9,r1c4,
,127.943,0,0,9,r1c4,
,127.944,0,0,9,r1c4,
,127.945,0,0,9,r1c4,
,127.9459,0,0,9,r1c4,
,127.9469,0,0,9,r1c4,
,127.9482,0,0,9,r1c4,
,127.9492,0,0,9,r1c4,
,127.9502,0,0,9,r1c4,
,127.9512,0,0,9,r1c4,
,127.9522,0,0,9,r1c4,
,127.9532,0,0,9,r1c4,
,127.9541,0,0,9,r1c4,
,127.9551,0,0,9,r1c4,
,127.9561,0,0,9,r1c4,
,127.9571,0,0,9,r1c4,
,127.9581,0,0,9,r1c4,
,127.9591,0,0,9,r1c4,
,127.9602,0,0,9,r1c4,
,127.9613,0,0,9,r1c4,
,127.9623,0,0,9,r1c4,
,127.9633,0,0,9,r1c4,
,127.9643,0,0,9,r1c4,
,127.9653,0,0,9,r1c4,
,127.9662,0,0,9,r1c4,
,127.9672,0,0,9,r1c4,
,127.9682,0,0,9,r1c4,
,127.9692,0,0,9,r1c4,
,127.9702,0,0,9,r1c4,
,127.9711,0,0,9,r1c4,
,127.9721,0,0,9,r1c4,
,127.9731,0,0,9,r1c4,
,127.9742,0,0,9,r1c4,
,127.9752,0,0,9,r1c4,
,127.9763,0,0,9,r1c4,
,127.9775,0,0,9,r1c4,
,127.9789,0,0,9,r1c4,
,127.9806,0,0,9,r1c4,
,127.9818,0,0,9,r1c4,
,127.9828,0,0,9,r1c4,
,127.9839,0,0,9,r1c4,
,127.9849,0,0,9,r1c4,
,127.9858,0,0,9,r1c4,
,127.9868,0,0,9,r1c4,
,127.9878,0,0,9,r1c4,
,127.9888,0,0,9,r1c4,
,127.9899,0,0,9,r1c4,
,127.9911,0,0,9,r1c4,
,127.9921,0,0,9,r1c4,
,127.9931,0,0,9,r1c4,
,127.9941,0,0,9,r1c4,
,127.9951,0,0,9,r1c4,
,127.9961,0,0,9,r1c4,
,127.9971,0,0,9,r1c4,
,127.9981,0,0,9,r1c4,
,127.9991,0,0,9,r1c4,
,128.0001,0,0,9,r1c4,
,128.0012,0,0,9,r1c4,
,128.0022,0,0,9,r1c4,
,128.0032,0,0,9,r1c4,
,128.0042,0,0,9,r1c4,
,128.0051,0,0,9,r1c4,
,128.0064,0,0,9,r1c4,
,128.0074,0,0,9,r1c4,
,128.0086,0,0,9,r1c4,
,128.0096,0,0,9,r1c4,
,128.0106,0,0,9,r1c4,
,128.0116,0,0,9,r1c4,
,128.0125,0,0,9,r1c4,
,128.0135,0,0,9,r1c4,
,128.0145,0,0,9,r1c4,
,128.0155,0,0,9,r1c4,
,128.0165,0,0,9,r1c4,
,128.0175,0,0,9,r1c4,
,128.0184,0,0,9,r1c4,
,128.0194,0,0,9,r1c4,
,128.0204,0,0,9,r1c4,
,128.0215,0,0,9,r1c4,
,128.0227,0,0,9,r1c4,
,128.0237,0,0,9,r1c4,
,128.0247,0,0,9,r1c4,
,128.0257,0,0,9,r1c4,
,128.0267,0,0,9,r1c4,
,128.0277,0,0,9,r1c4,
,128.0287,0,0,9,r1c4,
,128.0297,0,0,9,r1c4,
,128.0307,0,0,9,r1c4,
,128.0316,0,0,9,r1c4,
,128.0326,0,0,9,r1c4,
,128.0336,0,0,9,r1c4,
,128.0346,0,0,9,r1c4,
,128.0356,0,0,9,r1c4,
,128.0365,0,0,9,r1c4,
,128.0375,0,0,9,r1c4,
,128.0385,0,0,9,r1c4,
,128.0395,0,0,9,r1c4,
,128.0405,0,0,9,r1c4,
,128.0416,0,0,9,r1c4,
,128.0426,0,0,9,r1c4,
,128.0436,0,0,9,r1c4,
,128.0446,0,0,9,r1c4,
,128.0456,0,0,9,r1c4,
,128.0467,0,0,9,r1c4,
,128.0477,0,0,9,r1c4,
,128.0487,0,0,9,r1c4,
,128.0498,0,0,9,r1c4,
,128.0508,0,0,9,r1c4,
,128.0517,0,0,9,r1c4,
,128.0531,0,0,9,r1c4,
,128.0611,0,0,9,r1c4,
,128.0629,0,0,9,r1c4,
,128.0653,0,0,9,r1c4,
,128.0675,0,0,9,r1c4,
,128.0686,0,0,9,r1c4,
,128.07,0,0,9,r1c4,
,128.0712,0,0,9,r1c4,
,128.0726,0,0,9,r1c4,
,128.0736,0,0,9,r1c4,
,128.0749,0,0,9,r1c4,
,128.0762,0,0,9,r1c4,
,128.0773,0,0,9,r1c4,
,128.0786,0,0,9,r1c4,
,128.0802,0,0,9,r1c4,
,128.0817,0,0,9,r1c4,
,128.0831,0,0,9,r1c4,
,128.0846,0,0,9,r1c4,
,128.086,0,0,9,r1c4,
,128.0873,0,0,9,r1c4,
,128.0886,0,0,9,r1c4,
,128.0902,0,0,9,r1c4,
,128.0915,0,0,9,r1c4,
,128.0927,0,0,9,r1c4,
,128.0943,0,0,9,r1c4,
,128.0956,0,0,9,r1c4,
,128.0972,0,0,9,r1c4,
,128.0985,0,0,9,r1c4,
,128.0999,0,0,9,r1c4,
,128.1012,0,0,9,r1c4,
,128.1027,0,0,9,r1c4,
,128.1042,0,0,9,r1c4,
,128.1055,0,0,9,r1c4,
,128.1069,0,0,9,r1c4,
,128.1083,0,0,9,r1c4,
,128.1096,0,0,9,r1c4,
,128.111,0,0,9,r1c4,
,128.1123,0,0,9,r1c4,
,128.1136,0,0,9,r1c4,
,128.1152,0,0,9,r1c4,
,128.1165,0,0,9,r1c4,
,128.1179,0,0,9,r1c4,
,128.1193,0,0,9,r1c4,
,128.1206,0,0,9,r1c4,
,128.1221,0,0,9,r1c4,
,128.1234,0,0,9,r1c4,
,128.1247,0,0,9,r1c4,
,128.1261,0,0,9,r1c4,
,128.1274,0,0,9,r1c4,
,128.1288,0,0,9,r1c4,
,128.1301,0,0,9,r1c4,
,128.1314,0,0,9,r1c4,
,128.1327,0,0,9,r1c4,
,128.1344,0,0,9,r1c4,
,128.1357,0,0,9,r1c4,
,128.1372,0,0,9,r1c4,
,128.1385,0,0,9,r1c4,
,128.1398,0,0,9,r1c4,
,128.1411,0,0,9,r1c4,
,128.1427,0,0,9,r1c4,
,128.1442,0,0,9,r1c4,
,128.1454,0,0,9,r1c4,
,128.1466,0,0,9,r1c4,
,128.1482,0,0,9,r1c4,
,128.1492,0,0,9,r1c4,
,128.1506,0,0,9,r1c4,
,128.1519,0,0,9,r1c4,
,128.1532,0,0,9,r1c4,
,128.1544,0,0,9,r1c4,
,128.1562,0,0,9,r1c4,
,128.1575,0,0,9,r1c4,
,128.1588,0,0,9,r1c4,
,128.1601,0,0,9,r1c4,
,128.1617,0,0,9,r1c4,
,128.1632,0,0,9,r1c4,
,128.1644,0,0,9,r1c4,
,128.1658,0,0,9,r1c4,
,128.1672,0,0,9,r1c4,
,128.1685,0,0,9,r1c4,
,128.17,0,0,9,r1c4,
,128.1713,0,0,9,r1c4,
,128.1723,0,0,9,r1c4,
,128.1733,0,0,9,r1c4,
,128.1746,0,0,9,r1c4,
,128.1758,0,0,9,r1c4,
,128.177,0,0,9,r1c4,
,128.178,0,0,9,r1c4,
,128.179,0,0,9,r1c4,
,128.1807,0,0,9,r1c4,
,128.1819,0,0,9,r1c4,
,128.1829,0,0,9,r1c4,
,128.1839,0,0,9,r1c4,
,128.1849,0,0,9,r1c4,
,128.1859,0,0,9,r1c4,
,128.1868,0,0,9,r1c4,
,128.1878,0,0,9,r1c4,
,128.1888,0,0,9,r1c4,
,128.1898,0,0,9,r1c4,
,128.1907,0,0,9,r1c4,
,128.1918,0,0,9,r1c4,
,128.1929,0,0,9,r1c4,
,128.194,0,0,9,r1c4,
,128.195,0,0,9,r1c4,
,128.196,0,0,9,r1c4,
,128.1969,0,0,9,r1c4,
,128.198,0,0,9,r1c4,
,128.1991,0,0,9,r1c4,
,128.2001,0,0,9,r1c4,
,128.2013,0,0,9,r1c4,
,128.2025,0,0,9,r1c4,
,128.2034,0,0,9,r1c4,
,128.2044,0,0,9,r1c4,
,128.2054,0,0,9,r1c4,
,128.2064,0,0,9,r1c4,
,128.2074,0,0,9,r1c4,
,128.2083,0,0,9,r1c4,
,128.2093,0,0,9,r1c4,
,128.2103,0,0,9,r1c4,
,128.2113,0,0,9,r1c4,
,128.2123,0,0,9,r1c4,
,128.2133,0,0,9,r1c4,
,128.2152,0,0,9,r1c4,
,128.2169,0,0,9,r1c4,
,128.2179,0,0,9,r1c4,
,128.2189,0,0,9,r1c4,
,128.2199,0,0,9,r1c4,
,128.2209,0,0,9,r1c4,
,128.222,0,0,9,r1c4,
,128.223,0,0,9,r1c4,
,128.224,0,0,9,r1c4,
,128.225,0,0,9,r1c4,
,128.226,0,0,9,r1c4,
,128.2269,0,0,9,r1c4,
,128.2279,0,0,9,r1c4,
,128.2289,0,0,9,r1c4,
,128.2299,0,0,9,r1c4,
,128.2309,0,0,9,r1c4,
,128.2319,0,0,9,r1c4,
,128.2332,0,0,9,r1c4,
,128.2342,0,0,9,r1c4,
,128.2352,0,0,9,r1c4,
,128.2362,0,0,9,r1c4,
,128.2372,0,0,9,r1c4,
,128.2382,0,0,9,r1c4,
,128.2391,0,0,9,r1c4,
,128.2401,0,0,9,r1c4,
,128.2414,0,0,9,r1c4,
,128.2424,0,0,9,r1c4,
,128.2435,0,0,9,r1c4,
,128.2445,0,0,9,r1c4,
,128.2455,0,0,9,r1c4,
,128.2465,0,0,9,r1c4,
,128.2475,0,0,9,r1c4,
,128.2485,0,0,9,r1c4,
,128.2495,0,0,9,r1c4,
,128.2505,0,0,9,r1c4,
,128.2515,0,0,9,r1c4,
,128.2525,0,0,9,r1c4,
,128.2538,0,0,9,r1c4,
,128.2549,0,0,9,r1c4,
,128.256,0,0,9,r1c4,
,128.257,0,0,9,r1c4,
,128.2579,0,0,9,r1c4,
,128.2589,0,0,9,r1c4,
,128.2599,0,0,9,r1c4,
,128.2609,0,0,9,r1c4,
,128.2621,0,0,9,r1c4,
,128.2632,0,0,9,r1c4,
,128.2642,0,0,9,r1c4,
,128.2652,0,0,9,r1c4,
,128.2661,0,0,9,r1c4,
,128.2673,0,0,9,r1c4,
,128.2683,0,0,9,r1c4,
,128.2697,0,0,9,r1c4,
,128.2708,0,0,9,r1c4,
,128.272,0,0,9,,
,128.2729,0,0,9,,
,128.274,0,0,9,,
,128.275,0,0,9,,
,128.2761,0,0,9,,
,128.2771,0,0,9,,
,128.2781,0,0,9,,
,128.2792,0,0,9,,
,128.2802,0,0,9,,
,128.2814,0,0,9,,
,128.2824,0,0,9,,
,128.2836,0,0,9,,
,128.2847,0,0,9,,
,128.2857,0,0,9,,
,128.2868,0,0,9,,
,128.2881,0,0,9,,
,128.2891,0,0,9,,
,128.2901,0,0,9,,
,128.291,0,0,9,,
,128.2922,0,0,9,,
,128.2932,0,0,9,,
,128.2943,0,0,9,,
,128.2954,0,0,9,,
,128.2966,0,0,9,,
,128.2978,0,0,9,,
,128.2988,0,0,9,,
,128.2997,0,0,9,,
,128.301,0,0,9,,
,128.3023,0,0,9,,
,128.3035,0,0,9,,
,128.3047,0,0,9,,
,128.3057,0,0,9,,
,128.3067,0,0,9,,
,128.3082,0,0,9,,
,128.3094,0,0,9,,
,128.3104,0,0,9,,
,128.3116,0,0,9,,
,128.313,0,0,9,,
,128.3141,0,0,9,,
,128.3153,0,0,9,,
,128.3165,0,0,9,,
,128.3181,0,0,9,,
,128.3193,0,0,9,,
,128.3205,0,0,9,,
,128.3221,0,0,9,,
,128.3233,0,0,9,,
,128.3245,0,0,9,,
,128.3256,0,0,9,,
,128.3272,0,0,9,,
,128.3284,0,0,9,,
,128.3294,0,0,9,,
,128.3306,0,0,9,,
,128.332,0,0,9,,
,128.3332,0,0,9,,
,128.3345,0,0,9,,
,128.3357,0,0,9,,
,128.3371,0,0,9,,
,128.3383,0,0,9,,
,128.3395,0,0,9,,
,128.3411,0,0,9,,
,128.3422,0,0,9,,
,128.3434,0,0,9,,
,128.3446,0,0,9,,
,128.3459,0,0,9,,
,128.3471,0,0,9,,
,128.3483,0,0,9,,
,128.3494,0,0,9,,
,128.3506,0,0,9,,
,128.3518,0,0,9,,
,128.353,0,0,9,,
,128.3542,0,0,9,,
,128.3554,0,0,9,,
,128.3566,0,0,9,,
,128.3577,0,0,9,,
,128.359,0,0,9,,
,128.3602,0,0,9,,
,128.3616,0,0,9,,
,128.3627,0,0,9,,
,128.3638,0,0,9,,
